created_at,text,username
2021-12-04 01:54:31+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 5.196 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped \xf0\x9f\x98\xad\xf0\x9f\x91\x8d https://t.co/AGhH0vNWLP'",𝒏𝒊𝒊⁷ || grammy nomination
2021-12-04 01:51:43+00:00,Tetep dualipa terdepan tsay \xf0\x9f\x99\x82\xf0\x9f\x99\x82\xf0\x9f\x99\x82#SpotifyWrapped https://t.co/RGPIvqWJAd',Pascha Paramurthi
2021-12-04 01:47:05+00:00,"mainan anak kekinian nih, lucu banget pasti anak"" pada suka\nini link pembelian nya\nhttps://t.co/WEhWeCthLJ\n#DudungKesed #SpotifyWrapped #SAVENOVIAWIDYASARI https://t.co/2pXvDo31H4'",racunin shoppe
2021-12-04 01:46:08+00:00,"Terima kasih, @bmthofficial, karena telah menghabiskan 177 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/YlZPNDTHOG'",gust
2021-12-04 01:40:08+00:00,"Terima kasih, Billkin, karena telah menghabiskan 18 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/TsjaUTbker'",เก้าโมงเช้า ( phi- kao)
2021-12-04 01:39:44+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 1.804 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/CnPrUUGLzg'",rkive_
2021-12-04 01:35:20+00:00,"Terima kasih, Felix Irwan, karena telah menghabiskan 761 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/UROxTm33BD'",kang mus
2021-12-04 01:34:52+00:00,"Terima kasih, Akano, karena telah menghabiskan 232 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/3bmNJtAouf'",Helminaufal
2021-12-04 01:34:07+00:00,"Terima kasih, @bmthofficial, karena telah menghabiskan 1.062 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/y5DbHUMsjd'",Oka_Mahardika
2021-12-04 01:33:35+00:00,"Terima kasih, FUR, karena telah menghabiskan 1.113 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/70KnoRPPM6'",dnz
2021-12-04 01:31:39+00:00,"Tau @summerlaneband dari podcast mendoan @donopradana+@agustianprtama,  lalu tanpa sadar selalu terputar beberapa bulan terakhir. Lol. \n#SpotifyWrapped https://t.co/3k3aOBFaYI'",lifelikesnorlax
2021-12-04 01:29:56+00:00,"Terima kasih, ARASHI, karena telah menghabiskan 5.598 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/I9jodQpogK'",あるふぃ～
2021-12-04 01:25:54+00:00,"Terima kasih, Superman Is Dead, karena telah menghabiskan 191 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/MR1DgLCm5z'",muhammad i⚡️nani
2021-12-04 01:20:58+00:00,Suka cita Tuhan sudah datang \n#HappyBirthdayJin #BadBuddySeriesEP6 #LaCasaDePapael5 #SpotifyWrapped https://t.co/6i9boPnYeq',Kimiyati
2021-12-04 01:20:46+00:00,"Terima kasih, The Adams, karena telah menghabiskan 558 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/qrMeAuajt5'",y gpp.
2021-12-04 01:20:12+00:00,The most excited thing yang aku tunggu in the end of the year is Spotify wrapped \xf0\x9f\x98\x86\xf0\x9f\xa4\xa3 selain dari awards. Tak tau la knapa aku rasa excited tapi serius mmg tunggu spotify wrapped. Tapi serius menarik \xf0\x9f\xa4\xa9.\n#SpotifyWrapped',Nrfz
2021-12-04 01:18:53+00:00,"Untuk podcast terfavorit saya di 2021, Dunia Pagi Ini BBC Indonesia: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/yx9cwZCQJm'",macak tukang lift
2021-12-04 01:17:50+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 50.340 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/xn0UecK3Eh'",Vita⁷🍒
2021-12-04 01:16:29+00:00,"Terima kasih, @jypetwice, karena telah menghabiskan 374 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/GFBZITlhTV'",Bucinnya Wendy Rv
2021-12-04 01:16:15+00:00,Aura audio 2021 saya. FOKUS &amp; murung #SpotifyWrapped https://t.co/WBOwUOJCoQ',macak tukang lift
2021-12-04 01:14:52+00:00,"Sopankah jim kek gtu,bikin jantung orang tidak aman \xf0\x9f\x98\xad #jimin #SpotifyWrapped #PTD_ON_STAGE_LA_D4 https://t.co/F4U7Z1A0CM'",NunaParkjim
2021-12-04 01:14:32+00:00,"Ready netflix, spo famplan, viu, wetv, canva, iqiyi, appmus, dll\nCuuss order\xf0\x9f\xa4\x97\n#Netflix #SpotifyWrapped #ViuStillSeries #WeTVoriginal #canvasart #iQiyiQawards2021 #aplikasipremium #AppleMusic'",CANVA 1TH ONLY 10K💥
2021-12-04 01:11:36+00:00,"Terima kasih, BOBBY, karena telah menghabiskan 354 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/rImLo9B0tX'",ᴀᴜʟ -kinda ia
2021-12-04 01:10:58+00:00,"maaf jika itu belum lebih lama dari sebelumnya, but u always the number one :(((\n\nTerima kasih, @shawnmendes, karena telah menghabiskan 1.266 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/byBOOKua7c https://t.co/mB5JKOWP3t'",moonlight
2021-12-04 01:07:34+00:00,2. Pilihan tas dari Klossover\nharganya dibawah 300 semua &amp;&amp; high quality parah \xf0\x9f\xa5\x87\na. Serri Bag\n\xf0\x9f\x8f\xb7 IDR 269.000\n\xe2\xad\x90 4.9 (over 400pcs sold\xe2\x9c\x94)\nlink https://t.co/mdUP2GU5eK\n\n#BadBuddySeriesEP6\n#SpotifyWrapped #HappyBirthdayJin #MoneyHeist5 #LaCasaDePapael5 https://t.co/FidAnc92QM',sushi bae 🍣🥢
2021-12-04 01:01:35+00:00,Recomm tas lucu buat malam minggu\xf0\x9f\x9b\x8d\nPart 2\n#SpotifyWrapped #MoneyHeist5 #HappyBirthdayJin #LaCasaDePapael5 https://t.co/IJnqFdLoUR',sushi bae 🍣🥢
2021-12-04 01:01:35+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 904 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/vy0yG6xSOc'",ɾօsmɑɑ🍒
2021-12-04 01:00:09+00:00,"Terima kasih, @stray_kids, karena telah menghabiskan 18.353 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/ygtdCUAJTj'",dipaa S.Kd
2021-12-04 00:58:33+00:00,"Terima kasih, @stray_kids, karena telah menghabiskan 4.116 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. kiww wkwk #SpotifyWrapped https://t.co/K5tsDe1eMA'",𝙰𝚢𝚢
2021-12-04 00:55:57+00:00,"Hah, 1.45 Billion hanya di november \xf0\x9f\x98\x8d\xe2\x9d\xa3\nWajar, lagu nya relate, suara nya bagus banget,  semua album taylor swift  bagus semuaaa \xf0\x9f\x98\xad. \n#TaylorSwift #SpotifyWrapped https://t.co/mHYAq3gYje'",YoonA ( Taylor's version) SWIFTIE X YAS
2021-12-04 00:55:41+00:00,"Terima kasih, Nadin Amizah, karena telah menghabiskan 407 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/3iOS6MAv6P'",Candra
2021-12-04 00:55:29+00:00,@MufidahFatimah sepurane mas.. Ora koyo idaman mu.. Aku mung iso.. Memenuhi syarat  sebagai istri masa depan mu\xf0\x9f\x99\x83\xf0\x9f\x99\x83\n\n#@hitz\n#SpotifyWrapped',Fatimah Mufidah
2021-12-04 00:54:33+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 5.220 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/XhP233eK3x'",bby jeykey
2021-12-04 00:51:28+00:00,"Untuk podcast terfavorit saya di 2021, Podcast Al Quran: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/hTT8CzAua3'",Moch. Zamroni
2021-12-04 00:50:08+00:00,Semoga di tahun baru nanti dapat menjadi seperti audio aura #Confident #Focused #SpotifyWrapped \nhttps://t.co/G9BAJUJZNg',♎
2021-12-04 00:49:16+00:00,"Terima kasih, Nike Ardilla, karena telah menghabiskan 2,336 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/1o2WLspnL0'",Aris Setiyawan
2021-12-04 00:47:40+00:00,"Hey, semua orang, teriaklah di telingaku\nHey, semua orang, hancurkanlah tempat tidurku\nHey, semua orang, teriaklah di telingaku\nHey, semua orang, buatlah aku terjaga\n\nmemang pantes jadi top artistku di #SpotifyWrapped bagus sih \n\nhttps://t.co/x4uqvpzeTN'",Faisal Bagoes Mulyanto
2021-12-04 00:43:34+00:00,"Terima kasih, NIKI, karena telah menghabiskan 244 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/cf6mdoiW2Z'",🦋
2021-12-04 00:43:31+00:00,"Untuk podcast terfavorit saya di 2021, DMGD: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/67KGp2qgsf'",Gaius Julius Dente
2021-12-04 00:41:10+00:00,"Yoksiiii\xf0\x9f\x98\x85 Terima kasih, @weareoneexo, karena telah menghabiskan 1.855 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/EEcftBZrtS'",desi
2021-12-04 00:38:39+00:00,"1.45B \xf0\x9f\x98\x8e\xf0\x9f\xa5\xb0\nMusic industry #TaylorSwift \nYg paling banyak di streaming itu Album Evermore dan floklore, 2 album itu emang paling mantap \xe2\x9d\xa4 di tambah Red TV dan Fearless yg sudah menuju 1 Billion stream \n#SpotifyWrapped https://t.co/MOGBPqYULl'",YoonA ( Taylor's version) SWIFTIE X YAS
2021-12-04 00:36:32+00:00,"Sambut Hari Natal 2021, Danrem 172 Lakukan Anjangsana Bersama Tokoh Agama Kristiani https://t.co/98y1V5d4TM\n\n@tni_ad @Puspen_TNI @_TNIAL_ @_TNIAU \n#BreakingNews #BreakingBad \n#BadBuddySeriesEP6 #HappyBirthdayJin #MoneyHeist5 #SEOKJIN #SpotifyWrapped #macg #macg #JINDAY'",Samsun Ramlie
2021-12-04 00:31:02+00:00,John Stoddart si teman tidur~\n\n #SpotifyWrapped https://t.co/GIWYNftx75',cha
2021-12-04 00:28:46+00:00,"thanks nad, udah nemenin sepanjang 2021 @nadilawantari_ #SpotifyWrapped \nhttps://t.co/1Rjx5Mwrqk'",fauzi (๑˃ᴗ˂)ﻭ
2021-12-04 00:28:07+00:00,"@putedx\nUntuk podcast terfavorit saya di 2021, DMGD: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/67KGp2qgsf'",Gaius Julius Dente
2021-12-04 00:24:25+00:00,wkwkwkwk random bgt genreku #SpotifyWrapped \nhttps://t.co/0QXIe6xdiy',fauzi (๑˃ᴗ˂)ﻭ
2021-12-04 00:24:04+00:00,Tahun ini lagunya lebih mellow dan smooth. Galauers dengan senjata lagu Indonesia\n\nPdhl pas tahun 2020 Spotify ku lagunya rata-rata malah rock (Indonesia) wkwk\n#SpotifyWrapped https://t.co/wXmYFgUXpl',sunflow 🌻
2021-12-04 00:22:15+00:00,"Terima kasih, The Used, karena telah menghabiskan 226 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/g6uzxK2JmU'",ديماس
2021-12-04 00:20:48+00:00,"Terima kasih, Raisa, karena telah menghabiskan 200 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/gXiU4sQW13'",Widya Citra Aini
2021-12-04 00:19:31+00:00,Aneh sekali \xf0\x9f\x98\x85 #SpotifyWrapped https://t.co/k6Isc9cyxq',Jack
2021-12-04 00:18:14+00:00,"Untuk podcast terfavorit saya di 2021, Baper (Bacotan Pria): terima kasih telah menemani saya di @Spotify @BaperPodcast @enolandreas @dreanthony sepanjang tahun! #SpotifyWrapped https://t.co/b6B7fn1b2c'",Widya Citra Aini
2021-12-04 00:13:32+00:00,"Terima kasih, Pas Band, karena telah menghabiskan 295 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/a513KNSCw8'",Sukma Kusumah
2021-12-04 00:12:54+00:00,"Untuk podcast terfavorit saya di 2021, PODKESMAS: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/iEgrR4LnWI'",Sukma Kusumah
2021-12-04 00:06:41+00:00,"Terima kasih, @nctsmtown_127, karena telah menghabiskan 1.565 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/za7Nt6vvv2'",RetikulumEndoplasma(RE)
2021-12-04 00:04:11+00:00,"Terima kasih, @officialjaden, karena telah menghabiskan 2.687 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/eo8x94f5m7'",jeps
2021-12-04 00:03:48+00:00,avid rap caviar fan #SpotifyWrapped https://t.co/fWnLXggrcd',rxptor (21-4) (4-8) (12-1)
2021-12-03 23:45:34+00:00,"Terima kasih, @jypetwice, karena telah menghabiskan 2.578 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/E5pKGsgkqH'",Lilis Indria
2021-12-03 23:45:09+00:00,Enya vs Eraserheads/Ben&amp;Ben\n#SpotifyWrapped https://t.co/3o0IkorGyA',Kev Gallardo ❤💚💙
2021-12-03 23:40:09+00:00,WKWWK BARU LIAT \xf0\x9f\x98\xad \n\n...buset 3 tahun berturut-turut nangkring diatas mulu broo @weareoneEXO \n\n#SpotifyWrapped https://t.co/jn3psz3Jzl',M - kinda ia
2021-12-03 23:31:04+00:00,"Untuk podcast terfavorit saya di 2021, Umpan Tarik @Box2BoxBola: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped  https://t.co/2D50yAAIJ1'",Mbak Siput ꦱꦾꦶꦮ꦳
2021-12-03 23:29:09+00:00,"Terima kasih, @taylorswift13, karena telah menghabiskan 1.514 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/FZPktRqOed'",Acil JUAL LEKKER HOLLAND🤍
2021-12-03 23:26:49+00:00,"Blah blah blah, METALCORE! \xf0\x9f\x98\x86 #SpotifyWrapped \nhttps://t.co/nCvZLgOy7p'",jill_of_trades_tv
2021-12-03 23:23:39+00:00,"Terima kasih, @itismunn Munn, karena telah menghabiskan 65 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/538hfSExdB'",Mahdi Anshari
2021-12-03 23:22:41+00:00,"Dptkan e-wallet total Rp100 rb dgn buka rek di aplikasi CommBank Mobile, tanpa minimum saldo. Download aplikasi nya di https://t.co/w3r2vpSXb2 dan masukan kode 6K7KV7F. Info selengkapnya https://t.co/cMseI7WsJ5 #OurDecemberAngel Quora #SpotifyWrapped #BadBuddySeriesEP6 #LISA'",agus
2021-12-03 23:15:32+00:00,"Terima kasih, Tani Maju, karena telah menghabiskan 3.752 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. @taniMaju_ #SpotifyWrapped https://t.co/5NlGi5NWeJ'",Harir Karunia Robbi
2021-12-03 23:12:31+00:00,"Untuk podcast terfavorit saya di 2021, @rintiksedupod: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/YZFEUgtgyH'",kali aja
2021-12-03 23:12:27+00:00,"Terima kasih, D.O., karena telah menghabiskan 35 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/C7TRiWO4SE'",Tri Nisa Kurniasih
2021-12-03 23:12:02+00:00,"Terima kasih, @txt_bighit, karena telah menghabiskan 679 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Z0xafZlURd'",hourly me 💫
2021-12-03 23:08:58+00:00,"Terima kasih, Tulus, karena telah menghabiskan 638 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/uUEC19k1bg'",Deasy Alfiani
2021-12-03 22:54:45+00:00,Wkwkwkwkwk memang anda nomor 1. @Park_Jihoon_twt\n\n #SpotifyWrapped \nhttps://t.co/8UaYNMpRbr',ssii
2021-12-03 22:49:59+00:00,"Untuk podcast terfavorit saya di 2021, Kajian Ustadz Abdul Somad_Unofficial: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/9900rJCnTZ'",JESTER
2021-12-03 22:49:16+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 1.809 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Cce2R3uLYV'",Chikaraa 겸아 ✨
2021-12-03 22:44:10+00:00,Nah Nah.\xf0\x9f\x98\x92\xf0\x9f\x98\x9d\xe2\x9d\xa4\xef\xb8\x8f. #fyp #SpotifyWrapped #repost #fine #blahblahblah #viral #humor #fyp\xe3\x82\xb7 #relationshipgoal #babe #mami #cute #model https://t.co/dvDSUaygyv',Goddest Love
2021-12-03 22:33:30+00:00,"Terima kasih, @txt_bighit, karena telah menghabiskan 14.592 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Z51dzqm3mn'",steve SOOBIRTH
2021-12-03 22:25:37+00:00,"Terima kasih, Pamungkas, karena telah menghabiskan 964 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. wkwkwkwk #SpotifyWrapped https://t.co/pe5NmocC4l'",HEALER
2021-12-03 22:08:14+00:00,Ini Kilas Balik 2021 saya! Terima kasih atas semua cinta di tahun ini. #SpotifyWrapped #2021PodcasterWrapped https://t.co/G3pDPZAsiT',Aksara Nia
2021-12-03 22:07:00+00:00,Ini Kilas Balik 2021 saya! Terima kasih atas semua cinta di tahun ini. #SpotifyWrapped #2021PodcasterWrapped https://t.co/QeZwqC5sw0',Aksara Nia
2021-12-03 22:01:32+00:00,#McTominay #SpotifyWrapped #DeGea #lazadianswajibikutan #lazada1212 #halsey #Ronaldo #Dalot #Telles #woozi #Assist #Maguire #INDONESIA #Sport #Loyal #Messi #football #world #real #trending #PSG #France #UEFA #wmcasino #joker123 #AONCASH #promote #aoncash78 \nHubungi :+85515543405 https://t.co/H66wTRxKoX',Monica Indry
2021-12-03 21:45:37+00:00,"Terima kasih, Earl Klugh, karena telah menghabiskan 170 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/ibeXPRH0em'",Lourdy Nico
2021-12-03 21:43:52+00:00,"Terima kasih, Earl Klugh, karena telah menghabiskan 170 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/ibeXPRYBCW'",Lourdy Nico
2021-12-03 21:42:07+00:00,"Untuk podcast terfavorit saya di 2021, @rintiksedupod: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/yCAj2FFtsg\n.\nI love u so much'",mara.
2021-12-03 21:38:12+00:00,"Terima kasih, Olivia Rodrigo, karena telah menghabiskan 107 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/XD0Jg3Rvyw'",nuts
2021-12-03 21:37:45+00:00,"Untuk podcast terfavorit saya di 2021, @rintiksedupod: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/v5iLE0H56A'",nuts
2021-12-03 21:14:34+00:00,5 artis teratas 2021 versi saya. Kalau versimu? #SpotifyWrapped \nhttps://t.co/oaBEw8jPXu',hana n nya 1
2021-12-03 21:13:43+00:00,"Terima kasih, Nadin Amizah, karena telah menghabiskan 3.127 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/mGU7f6fV2f'",hana n nya 1
2021-12-03 21:13:22+00:00,Tep #SpotifyWrapped walopun sudah secara bertahap berpindah ke platform lain sejak second quarter',I can do anything if you tell me good boy
2021-12-03 21:08:10+00:00,Waww selamat @Stray_Kids kamu menang \xf0\x9f\x98\x82\xf0\x9f\x91\x8f\xf0\x9f\x92\x95\n#SpotifyWrapped https://t.co/NIIVVpPluQ',📌 sharing LD CE
2021-12-03 21:06:49+00:00,"Baru balik jadi anak spotify 4 bulan terakhir, dan kamu yg sering aku dengerin \xf0\x9f\x98\x82 yeah, i am Going Dumb\n#SpotifyWrapped https://t.co/h0skKrUfxd'",📌 sharing LD CE
2021-12-03 21:05:30+00:00,"Terima kasih, Fiersa Besari, karena telah menghabiskan 7.933 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/TfVKRRsfUU'",Euy Lah
2021-12-03 20:57:41+00:00,#COVID19 #overlegcomite #\xce\xb6\xce\xb1\xcf\x81\xce\xb1\xce\xbb\xce\xb9\xce\xba\xce\xbf\xcf\x82 #SpotifyWrapped #MoneyHeist5 #\xd8\xa7\xd9\x84\xd8\xac\xd8\xb1\xd8\xb9\xd8\xa9_\xd8\xa7\xd9\x84\xd8\xab\xd8\xa7\xd9\x84\xd8\xab\xd8\xa9 #macg #macg #LCDP5 #SaudiArabianGP #JINDAY #MoneyHeist #MacronDegage car tu #sacagelafrance #NonAuPassSanitaire #NonAuVaccinObligatoire #Zemmour #cryptotrading https://t.co/efHocgkJmm',La République: La Première Délinquante De France
2021-12-03 20:54:30+00:00,Top genre bisa gitu karena playlist disetel pas sering nugas kemarin \xf0\x9f\xa4\xa3 #SpotifyWrapped https://t.co/MuLAfSKA67',Andita
2021-12-03 20:54:12+00:00,@SpotifyItaly Kim Loaiza \xf0\x9f\x9b\x90 #SpotifyWrapped https://t.co/R6JDTTHraO',chiara
2021-12-03 20:40:17+00:00,"Terima kasih, @nctsmtown_127, karena telah menghabiskan 828 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Ch67tILeeA'",felisa pcr doy
2021-12-03 20:37:20+00:00,:timi: \n#SpotifyWrapped \n#SpotifyReborn https://t.co/u8HogXNTNg',Dani Ψ
2021-12-03 20:31:07+00:00,Artis teratas saya di 2021. Siapa artis teratasmu? #SpotifyWrapped https://t.co/3ull8aRqMy',sansan
2021-12-03 20:22:56+00:00,menggalau pake lagu bung @FiersaBesari\n#SpotifyWrapped https://t.co/V4ElkCbJ3g',sal
2021-12-03 20:21:50+00:00,Untuk 2021 mas pep @matisyahdu mengalah dahulu ya. Dengan @BiruBaruMusic dan @the1975\nHihi\xf0\x9f\x98\x81\n#SpotifyWrapped \nhttps://t.co/6UcDPO3Eve',"❌hidup,sibuk,mati❌"
2021-12-03 20:19:53+00:00,"https://t.co/WGUpOpIHuk\nNgeri, ikan Alien Meneror Seluruh Mahluk Laut di perairan Hawaii \n#WayV_Miracle #WayV #TwitchStreaming #PTD_ON_STAGE_LA #SpotifyWrapped #SaudiArabianGP #SpiderManNoWayHome #ForeverYoursJin #GulfKanawut #HappyBirthdayJin #JINDAY #JinBirthday #GulfKanawut https://t.co/yqJm5CJYrD'",QQTULIS.ORG
2021-12-03 20:19:25+00:00,"Terima kasih, Rayland Baxter, karena telah menghabiskan 660 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/P78OSfshhx'",Sastra Banua
2021-12-03 20:18:08+00:00,"Terima kasih, Biru Baru, karena telah menghabiskan 452 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. @BiruBaruMusic #SpotifyWrapped https://t.co/ch8YELKRm2'","❌hidup,sibuk,mati❌"
2021-12-03 20:17:23+00:00,Wahh kacau si @BiruBaruMusic \n #SpotifyWrapped \nhttps://t.co/ljNBBhN0hW',"❌hidup,sibuk,mati❌"
2021-12-03 19:58:19+00:00,healing: sembuh engga miskin iya #SpotifyWrapped https://t.co/NbURdrVqfE',gigi
2021-12-03 19:32:50+00:00,NASIKIA HARUFU #fyptiktok #SpotifyWrapped #Trending https://t.co/WoNRtLaVd7',Blacksmithmo
2021-12-03 19:32:32+00:00,"Terima kasih, Hindia, karena telah menghabiskan 1.015 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/aCPCncjZJe'",R Y A N
2021-12-03 19:28:26+00:00,#SpotifyWrapped #Rambo\nJoyner Lucas x Lil Durk \xf0\x9f\xa5\x81 \nOut of 10 unaipa ngapi @TillertheWorld https://t.co/XTKKpD5cCf',C E O 👔 🇹🇿
2021-12-03 19:18:42+00:00,"@alphisugoi\nUntuk podcast terfavorit saya di 2021, Numpang Podcast: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/hIQfyK4QuV'",Yananie 🐼
2021-12-03 19:14:32+00:00,"@CUBE_PTG\nTerima kasih, PENTAGON, karena telah menghabiskan 570 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Uq69G2zqsm'",Yananie 🐼
2021-12-03 19:02:36+00:00,Simu yangu haina Spotify #SpotifyWrapped\n\nMe https://t.co/PxTjpkmq0r',Fello Kenyans
2021-12-03 18:57:44+00:00,"Terima kasih, Pamungkas, karena telah menghabiskan 2.619 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/b7MVtb9lID'",۟ ࣭ ⭒ֺ 🍶 ֹ αshıvα 𓏭꫶ܺ 𖧧
2021-12-03 18:56:26+00:00,Yak! Naif! #SpotifyWrapped \nhttps://t.co/HjipOQscOQ',satrio giri marwanto
